Date,Title
2013/08/08,US STOCKS SNAPSHOT-Wall St ends three-day losing streak as Microsoft jumps
2013/08/12,"Factbox: BlackBerry's patents, services business may attract interest"
2013/08/13,REFILE-Larry vs Larry: Oracle's Ellison says Google's Page acted 'evil'
2013/08/13,ATK wins Orbital Sciences order for space transport vehicle
2013/08/13,Larry vs. Larry: Oracle's Ellison says Google's Page acted 'evil'
2013/08/14,U.S. judge in airline mega-merger once ran Microsoft case
2013/08/16,"For China's Xiaomi, it's what's on the inside that counts"
2013/08/20,Sony says it has over 1 million preorders for PlayStation 4
2013/08/20,Tight cost controls boost Best Buy's profit
2013/08/20,Pilot in Connecticut crash was in contact with airport: report
2013/08/21,"HP shuffles top ranks, dashes 2014 growth hopes"
2013/08/21,"HP switches key executives, dashes hopes for 2014 revenue growth"
2013/08/21,Microsoft offers ad-free Bing for the classroom to battle Google
2013/08/22,Ex-Microsoft exec Sinofsky joins Silicon Valley venture capital firm
2013/08/22,German agency warns Windows 8 PCs vulnerable to cyber threats
2013/08/22,"As console battle heats up, videogame revival hopes rise"
2013/08/22,WRAPUP 1-Latest technical glitch brings Nasdaq trading to a halt
2013/08/23,Factbox: Who will be next to lead Microsoft?
2013/08/23,Steve Ballmer ends run as Microsoft's relentless salesman
2013/08/23,CEO Ballmer retires as Microsoft struggles to modernize
2013/08/23,New Microsoft CEO needs “less is more” mindset
2013/08/23,"US STOCKS-Wall St ends up a day after Nasdaq outage, Microsoft jumps"
2013/08/23,US STOCKS SNAPSHOT-Wall St opens with gains; Microsoft jumps
2013/08/23,"Wall Street ends up a day after Nasdaq outage, Microsoft jumps"
2013/08/23,"US STOCKS-Wall St rises a day after Nasdaq outage, Microsoft up"
2013/08/23,NEWSMAKER-Steve Ballmer ends run as Microsoft's relentless salesman
2013/08/25,"Microsoft, Motorola set for second round of trial over patents"
2013/08/26,Analysis: New Microsoft CEO faces big choices post-Ballmer
2013/08/27,"From Nokia chief to Bill Gates, guessing game begins on new Microsoft CEO"
2013/08/27,Some Microsoft insiders could be CEO candidates
2013/08/27,U.S. security agencies say Android mobile main target for malware
2013/08/27,"Facebook says countries sought data on 38,000 users first half of 2013"
2013/08/30,Microsoft offers ValueAct president seat on board
2013/09/03,Timing of bullish Nokia options trades raises questions
2013/09/03,US STOCKS-Wall St up but rally fizzles on support for Syria strike
2013/09/03,US STOCKS-Wall St rallies with potential Syria action delayed
2013/09/03,BlackBerry shares rise as Microsoft-Nokia move sparks hope for deal
2013/09/03,Why Nokia didn't sell its patents to Microsoft
2013/09/03,Microsoft swallows Nokia's phone business for $7.2 billion
2013/09/03,Nokia says Microsoft approached it for talks in February
2013/09/03,GLOBAL MARKETS-Wall Street stocks pare gains as legislators support Syria action
2013/09/03,GLOBAL MARKETS-Stocks cut gains as U.S. legislators support Syria action
2013/09/03,GLOBAL MARKETS-Support for U.S. action in Syria limits stocks' rise
2013/09/03,GLOBAL MARKETS-Asia markets rise on upbeat global data; yen eases
2013/09/03,GLOBAL MARKETS-Support for U.S. Syria action limits stocks' rise
2013/09/03,Wall St. up but rally fizzles on support for Syria strike
2013/09/03,US STOCKS-Wall St trims gains as support mounts for U.S. action against Syria
2013/09/03,Europe stocks slip after Boehner backs Syria action
2013/09/03,US STOCKS-Futures climb as potential Syria action delayed
2013/09/03,Nokia sale boosts European shares to 1-week high
2013/09/03,US STOCKS-Futures imply steep gains; potential Syria action delayed
2013/09/04,Microsoft says wins patent trial against Google's Motorola
2013/09/04,Microsoft says most Xbox One pre-order supply sold out
2013/09/04,Fitch may upgrade Nokia debt rating after Microsoft deal
2013/09/04,BlackBerry sale may be wrapped up as soon as November: WSJ
2013/09/04,BlackBerry sale may be wrapped up as soon as November -WSJ
2013/09/04,Brick-and-mortar clinics treat Internet addicts
2013/09/04,Sony unveils new smartphone in bid for top three ranking
2013/09/05,Short-sell hedge funds count cost as M&A picks up
2013/09/09,AMD announces new embedded chips as PC business shrinks
2013/09/09,Google offers new concessions to avoid fine in EU antitrust case
2013/09/09,"Sony pins hopes for profit on PlayStation 4, sets February launch in Japan"
2013/09/10,US STOCKS-Futures climb on China data as Syria fears ease
2013/09/10,Brighter days may await stocks leaving Dow industrials
2013/09/10,"US STOCKS-Futures climb on rosy China data, easing Syria fears"
2013/09/11,RLPC: Dell launches $5.5B loan to back leveraged buyout
2013/09/11,Dell launches $5.5 billion loan to back leveraged buyout
2013/09/11,"Sirius XM adds executives from ESPN, Microsoft to board"
2013/09/12,Brazil's Rousseff targets internet companies after NSA spying
2013/09/16,"Chipmaker Nvidia hires CFO, ends two-year search"
2013/09/16,"Pandora warns growth is slowing, proposes follow-on offering"
2013/09/17,Microsoft rushes out software fix to prevent browser attacks
2013/09/17,"REFILE-BRIEF-Microsoft raises quarterly dividend, to buy back shares"
2013/09/17,Microsoft raises payout 22 percent ahead of investor meet
2013/09/17,"Microsoft to buy back up to $40 bln of shares, raises dividend"
2013/09/17,ValueAct Capital's Ubben touts Willis Group as buy idea
2013/09/17,"CORRECTED-US STOCKS-Wall St edges up, expects Fed tapering will be modest"
2013/09/17,US STOCKS-Wall St climbs on expectations for modest Fed taper
2013/09/18,BlackBerry unveils the Z30 as its new flagship smartphone
2013/09/18,Blue Jeans Network secures $50 million in funding
2013/09/18,BlackBerry plans deep job cuts as new phone launches: report
2013/09/18,Take Two's GTA V starts strong with $800 mln in first-day sales
2013/09/18,Verizon exec says tech firms 'grandstanding' over NSA -report
2013/09/18,Verizon executive says tech firms 'grandstanding' over NSA: report
2013/09/19,Microsoft says no update on search for new CEO
2013/09/19,South Korean upstart Infraware battles Microsoft for office space
2013/09/19,Nintendo video game pioneer Hiroshi Yamauchi dies at 85
2013/09/21,Harvard asks donors for $6.5 billion
2013/09/21,Harvard seeks $6.5 billion in record fundraising drive
2013/09/23,Microsoft launches new Surface tablets
2013/09/23,Microsoft prepares to pay more to keep top executives during CEO search
2013/09/23,Basketball's Shaquille O'Neal takes stake in Sacramento Kings
2013/09/24,RealNetworks aims for comeback with new video software
2013/09/24,Nokia mistaken in saying Elop's contract was same as predecessor's
2013/09/25,Exclusive: Nokia weighs Alcatel tie-up after Microsoft deal: sources
2013/09/25,Maybe Gates should follow Ballmer out of Microsoft
2013/09/26,Ballmer goes out punching at last Microsoft employee meeting
2013/09/26,"Britain's WANdisco says Hortonworks tie-up boosts its ""big data"" role"
2013/09/29,"China opens new trade zone in Shanghai, reform plans unveiled"
2013/09/29,Sony's PS4 tops Xbox One as gamers' holiday choice -Reuters/Ipsos poll
2013/09/29,Sony's PS4 tops Xbox One as gamers' holiday choice: Reuters/Ipsos poll
2013/09/30,Nokia says India freezes some assets in tax dispute
2013/09/30,Nokia says wins favourable ruling from Indian court on assets freeze
2013/09/30,Column: Does bad publicity kill merger plans — and should it?
2013/10/01,"Exclusive: Time for Gates to go, some top Microsoft investors tell board"
2013/10/01,Exclusive: Microsoft investors push for chairman Gates to step down
2013/10/02,U.S. opposes tech companies' request to reveal spying demands
2013/10/02,US STOCKS-Futures fall as shutdown enters second day
2013/10/03,"Gates, Ballmer seek re-election to Microsoft board"
2013/10/03,Appeals court revives Microsoft claim against Google
2013/10/03,Amazon plans TV streaming box in time for holidays -WSJ
2013/10/03,USITC told to review ruling that Google did not violate Microsoft patent
2013/10/04,Two Indian ministers quit over plans to split southern state
2013/10/07,Finland's Stubb worried about U.S. shutdown impact
2013/10/08,Innovative organizations with intangible assets are more successful than counterparts
2013/10/09,"Lenovo tops PC makers, industry sales decline in quarter"
2013/10/11,REFILE-Sony faces long fight to clamber up smartphone ranking tables
2013/10/11,Brazil investigates Google over antitrust charges
2013/10/15,"Omnicom earnings beat estimates, bode well for Publicis"
2013/10/15,"Ireland to close Apple's tax loophole, but leave bigger one open"
2013/10/18,Colorado theater massacre lawyers seek to exclude suspect's emails
2013/10/18,"Ford's Mulally won't dismiss Boeing, Microsoft speculation"
2013/10/21,Yahoo sought to 'pause' search rollout with Microsoft
2013/10/21,"Yahoo must roll out Microsoft's Bing in Taiwan, Hong Kong -ruling"
2013/10/21,Yahoo tried to slow Microsoft search rollout: filing
2013/10/21,Google unveils services promoting free expression
2013/10/21,Microsoft co-founder buys 6 percent of Spain's FCC
2013/10/22,Nokia launches tablet to join Microsoft gadget push
2013/10/22,Nokia announces new Asha phones
2013/10/22,Shares in FCC soar after Bill Gates takes 6 pct stake
2013/10/22,Shares in Spain's FCC soar after Bill Gates takes 6 percent stake
2013/10/22,"Apple unveils iPad Air, new Macs for holidays"
2013/10/22,Third Point picks up stake in Nokia
2013/10/22,"Loeb's Third Point takes Nokia stake, plans to return some cash"
2013/10/23,Big companies push back against G20 tax avoidance plan
2013/10/23,New technology launches drive Laird recovery
2013/10/24,Ford sees European profit by 2015 as overhaul picks up speed
2013/10/24,Student group gets nod for Irish Prism challenge
2013/10/24,Qlik Tech says order delays to hurt quarter; shares sink
2013/10/24,Pimco's Gross tells Icahn to leave Apple alone
2013/10/25,US STOCKS SNAPSHOT-Technology shares boost S&P 500 to record
2013/10/25,GLOBAL MARKETS-World shares dip but tech earnings boost Wall St
2013/10/25,"Amazon sales show momentum, analysts boost price targets"
2013/10/25,GLOBAL MARKETS-World shares dip but tech earnings lift Wall St
2013/10/27,Record high on Wall Street lifts Asian spirits
2013/10/27,GLOBAL MARKETS-Record high on Wall Street lifts Asian spirits
2013/10/28,EU seeks feedback on Google's revised antitrust offer
2013/10/29,Nokia sees life in remaining business after Microsoft phones sale
2013/10/29,Nokia's equipment unit NSN suffers 33 pct profit drop in Q3
2013/10/29,Nokia's NSN sees LTE spending to speed up in Europe from fourth-quarter
2013/10/29,Nokia's NSN sees LTE spending to speed up in Europe from Q4
2013/10/29,U.S. passes up firms' offers to help healthcare website -committee
2013/10/29,UK's Shop Direct makes first profit in a decade
2013/10/29,U.S. passes up firms' offers to help healthcare website: committee
2013/10/30,Microsoft seeks EU approval for $7.5 bln Nokia deal
2013/10/30,Microsoft seeks EU approval for $7.5 billion Nokia deal
2013/10/30,Nokia wins mobile patent judgment in UK against HTC
2013/10/30,Open Text revenue misses estimates
2013/10/30,Nintendo keeps 2013/14 Wii U sales forecast unchanged at 9 mln units
2013/10/30,STOCK NEWS US-Goldman Sachs: Buy calls ahead of analyst days in November
2013/10/30,"Apple's iPad Air is a major improvement, but pricier than competitors: reviews"
2013/10/30,"New York Mayor Bloomberg looks ahead to golf, speaking Spanish"
2013/10/30,Tech startups bring jobs to low-tax Ireland
2013/10/31,Google sued over Nortel patents it had tried to acquire
2013/10/31,"Google, Samsung, Huawei sued over Nortel patents"
2013/10/31,"REFILE-Canada court allows Microsoft suit to proceed, says no on ADM"
2013/11/04,Google lifts post-Nokia hopes with Finnish data centre investment
2013/11/04,Nokia says Samsung extends patent licence deal
2013/11/04,Nokia says Samsung extends patent license deal
2013/11/05,"Exclusive: Microsoft narrows CEO shortlist; Mulally, Elop make the cut"
2013/11/06,"REFILE-US STOCKS-Wall St climbs on European data, Fed expectations"
2013/11/06,Google rivals asked if concessions go far enough in antitrust inquiry
2013/11/06,"Cisco buys out start-up Insieme, unveils its products"
2013/11/07,Nvidia's current-quarter revenue misses Street
2013/11/08,Exclusive: BlackBerry board rejected proposals to break up company: sources
2013/11/11,Twitter shares found suitable for Islamic investment
2013/11/13,Google's Motorola seeks comeback with low-cost smartphone
2013/11/13,Dropbox improves corporate features amid new competition from Amazon
2013/11/13,Google gives first testimony before Congress since Snowden leaks
2013/11/14,Microsoft finds favor with Highfields during third quarter
2013/11/14,FEATURE-Microsoft's new Cybercrime Center combines tactics against hacking groups
2013/11/14,Microsoft's new Cybercrime Center combines tactics against hacking groups
2013/11/14,"Spy scandal weighs on U.S. tech firms in China, Cisco takes hit"
2013/11/14,Ellington buys Sotheby's shares; hedge funds buy J.C. Penney
2013/11/17,Sony sells 1 million PlayStation 4 units in first 24 hours
2013/11/17,Apple buys Israel's PrimeSense for $345 mln -report
2013/11/17,Apple buys Israel's PrimeSense for $345 million: report
2013/11/18,"Google, Microsoft tighten online searches to combat child porn"
2013/11/18,"REFILE-Google, Microsoft tighten online searches to combat child porn"
2013/11/18,"Dropbox seeks new funding, valuing company at $8 billion: report"
2013/11/18,"Dropbox seeks new funding, valuing company at $8 bln -report"
2013/11/18,US STOCKS-Wall Street to rise as Fed remains focus; resistance looms
2013/11/18,"US STOCKS-Dow, S&P hit milestones as Wall St extends rally"
2013/11/18,Icahn warns stock market could face 'big drop'
2013/11/18,REUTERS SUMMIT-Icahn warns stock market could face 'big drop'
2013/11/18,US STOCKS-Futures tick up as Fed remains focus; resistance looms
2013/11/19,Microsoft's Gates says 'pleased with progress' of CEO search
2013/11/19,Nokia shareholders approve sale of mobile business to Microsoft
2013/11/19,Nokia shareholders approve sale of handset business to Microsoft
2013/11/19,Nokia shareholders set to approve Microsoft deal
2013/11/19,Nokia won't chase Alcatel-Lucent deal: WSJ
2013/11/19,CORRECTED-UPDATE 1-Microsoft's Gates says 'pleased with progress' of CEO search
2013/11/19,Atomico aims $476 mln fund at tech start-ups outside Silicon Valley
2013/11/21,Microsoft hopes Xbox One finally puts it on the media map
2013/11/21,Nokia asks Indian court to release factory seized in tax dispute
2013/11/21,Best Buy has 'pretty much run out' of Sony PS4: retailer's CEO
2013/11/21,Best Buy sees strong demand for Sony's PS4 gaming console: CEO
2013/11/21,CORRECTED (OFFICIAL)-Best Buy sees strong demand for Sony's PS4 gaming console -CEO
2013/11/21,Nintendo shares hit three-month high ahead of game release in U.S.
2013/11/21,AIMCo's head says BlackBerry proposals lacked a turnaround plan
2013/11/21,Best Buy has 'pretty much run out' of Sony PS4 -retailer's CEO
2013/11/22,Microsoft sells over a million Xbox Ones in under 24 hours
2013/11/22,"EU set to clear Microsoft, Nokia mobile phone deal: sources"
2013/11/22,Microsoft sells over 1 mln Xbox One units in less than 24 hours
2013/11/22,U.S. government rarely uses best cybersecurity steps -advisers
2013/11/22,U.S. government rarely uses best cybersecurity steps: advisers
2013/11/24,Taxing times for Singapore as corporate strategy faces scrutiny
2013/11/25,Apple acquires Israel's PrimeSense in a $350 mln deal: Bloomberg
2013/11/25,Apple acquires Israeli 3D chip developer PrimeSense
2013/11/26,"Omnicom, Publicis seek EU approval for $35.1 bln deal"
2013/11/26,"Omnicom, Publicis seek EU approval for $35.1 billion deal"
2013/11/27,SAP co-CEO Snabe says IT-Airbus does not make sense
2013/11/27,Incoming Time Warner Cable CEO could exit with $50 million-plus after deal
2013/11/27,Incoming Time Warner Cable CEO could exit with $50 mln-plus after deal
2013/11/27,SAP rejects calls for a pan-European IT champion
2013/11/29,US STOCKS-Nasdaq ends brief post-holiday session at 13-year high
2013/11/29,Nasdaq ends brief post-holiday session at 13-year high
2013/12/02,U.S. approves Microsoft purchase of Nokia's mobile business
2013/12/03,Google takes on Amazon by cutting cloud service prices
2013/12/03,Sony says PS4 global sales exceed 2.1 mln units
2013/12/03,Sony says PS4 global sales exceed 2.1 million units
2013/12/04,EU Commission approves Microsoft takeover of Nokia business
2013/12/04,Hedge fund Hayman Capital takes stake in GM: source
2013/12/04,"U.S. says online ads should be clearly marked, undeceptive"
2013/12/05,Microsoft leads disruption of largest infected global PC network
2013/12/05,"Major companies plan for U.S. carbon emissions fee, report says"
2013/12/09,U.S. tech companies call for more controls on surveillance
2013/12/09,Nokia offers 270 mln euros to unfreeze India assets
2013/12/09,Major tech companies push for limits on govt surveillance
2013/12/09,Nokia offers $369 million deposit to unfreeze Indian assets
2013/12/10,India court seeks value of Nokia factory seized in tax dispute
2013/12/11,Cisco loses court challenge to Microsoft's takeover of Skype
2013/12/11,"EU court upholds Microsoft, Skype deal, rejects Cisco challenge"
2013/12/11,Microsoft says Xbox One global sales top 2 million units
2013/12/11,Microsoft says Xbox One global sales top 2 million
2013/12/11,NY asks wireless carriers why they oppose antitheft switch -NYT
2013/12/11,Yahoo blames ongoing email disruption on tricky hardware problem
2013/12/11,New York asks wireless carriers why they oppose antitheft switch: NYT
2013/12/11,Some U.S. carriers deny accusation they refused to install 'kill switch' on cellphones
2013/12/12,Microsoft considers Qualcomm exec as CEO candidate -report
2013/12/12,Microsoft considers Qualcomm executive as CEO candidate: report
2013/12/12,TrueCar gets $30 mln from Paul Allen's Vulcan Capital
2013/12/12,India court lifts Nokia factory freeze in tax dispute
2013/12/12,TrueCar gets $30 million from Paul Allen's Vulcan Capital
2013/12/13,"Qualcomm promotes Mollenkopf to CEO, ends Microsoft talk"
2013/12/13,Qualcomm says COO Steve Mollenkopf to become CEO in March
2013/12/17,Tech executives press Obama to reform surveillance practices
2013/12/17,Microsoft board director expects CEO appointment early 2014
2013/12/17,Microsoft expects CEO appointment early 2014
2013/12/18,Ford CFO doesn't expect 2014 CEO succession announcement
2013/12/18,Ford CFO does not expect COO Fields to replace CEO Mulally in '14
2013/12/18,CORRECTED-Ford CFO doesn't expect 2014 CEO succession announcement
2013/12/18,Can General Electric keep the activists at bay?
2013/12/19,"France expands Internet, phone monitoring powers"
2013/12/20,Clock ticking for Google after EU rejects latest antitrust offer
2013/12/20,GUEST BLOG: Edge over the markets and do you have it?
2013/12/24,Microsoft co-founder Paul Allen sells private island for $8 million
2013/12/30,Official who oversaw building of Obamacare website  retires
2013/12/30,"Americans rank Barack Obama, Hillary Clinton as most admired: poll"
2014/01/02,Skype says user information safe in Syrian Electronic Army hack
2014/01/03,Billionaire Soros buys stake in Spanish builder FCC: source
2014/01/06,China temporarily lifts ban on sale of foreign games consoles
2014/01/07,Sony says sold 4.2 mln PS4 game consoles as of Dec. 28
2014/01/07,CORRECTED-BRIEF-Microsoft down 1.8 pct in extended trade after report Ford CEO will stay at automaker
2014/01/07,"Ford CEO not going to Microsoft, will stay at Ford through 2014 -AP"
2014/01/07,"Apple reports $1 billion app sales in Dec, $10 billion for 2013"
2014/01/07,China suspends ban on video game consoles after more than a decade
2014/01/07,Nintendo shares surge as China eases gaming console ban
2014/01/07,CANADA STOCKS-TSX may open higher as traders return to market
2014/01/07,"Apple reports $1 bln app sales in Dec, $10 bln for 2013"
2014/01/08,Microsoft succession speculation focuses on internal candidates
2014/01/08,"US STOCKS-Wall St flat ahead of Fed minutes, Micron lifts Nasdaq"
2014/01/08,"US STOCKS-Dow, S&P slip ahead of Fed; Micron lifts Nasdaq"
2014/01/08,US STOCKS-S&P 500 ends flat in wake of Fed minutes
2014/01/08,"CANADA STOCKS-TSX may open higher, strong data buoys"
2014/01/08,S&P 500 ends flat in wake of Fed minutes
2014/01/08,US STOCKS-Wall Street little changed after jobs data; Fed minutes due
2014/01/09,Obama meets lawmakers ahead of intelligence reform decisions
2014/01/09,Grand Theft Console: Pirates steal video game riches in China
2014/01/10,"Swatch sees smartwatches as opportunity, not threat"
2014/01/13,New F-150 may spur more aluminum use across Ford lineup
2014/01/13,New F-150 may spur more aluminum use across lineup -execs
2014/01/14,GameStop's profit forecast misses St as older game sales lag
2014/01/14,Ford CEO seeks to reassure he still engaged in daily operations
2014/01/15,New consoles boost Christmas sales at retailer Game
2014/01/16,Microsoft considers Ericsson CEO for top job: report
2014/01/16,Googleization of Yahoo hits pricey speed bump
2014/01/17,Dropbox snags $250 mln funding at $10 bln valuation -WSJ
2014/01/20,Google set to face Intellectual Ventures in landmark patent trial
2014/01/21,Chipmaker AMD forecasts revenue below estimates
2014/01/22,Microsoft lawyer suggests non-US data storage for overseas users -FT
2014/01/22,AMD shares fall 11 percent lower after weak revenue forecast
2014/01/22,Microsoft lawyer suggests non-U.S. data storage for overseas users: FT
2014/01/23,"US STOCKS-Wall St falls on China data, earnings"
2014/01/23,US STOCKS-Wall St falls as China data trigger selloff in risky assets
2014/01/23,Software company Open Text's results beat estimates
2014/01/23,CORRECTED-Nokia network sales fall 22 percent
2014/01/23,Nokia sets sights on reviving wireless network sales
2014/01/23,Open Text profit falls 12 pct; sets 2-for-1 stock split
2014/01/24,Google fixes Gmail after brief outage around the world
2014/01/24,US STOCKS-Futures fall in wake of emerging-market asset selloff
2014/01/24,"Bill Gates takes on world chess champ, mated in 9 moves"
2014/01/27,"US STOCKS-S&P, Nasdaq slip on emerging market concern; Caterpillar lifts Dow"
2014/01/27,"U.S., tech companies reach deal on spying data: Justice Dept"
2014/01/28,"Obama to pledge steps to help savers, spur manufacturing"
2014/01/28,Nintendo looks to power-up Mario after not-so-super Wii U
2014/01/29,Ericsson CEO Vestberg tells board he plans to stay -Bloomberg
2014/01/29,Ericsson CEO Vestberg tells board he plans to stay: Bloomberg
2014/01/29,Flextronics forecasts strong revenue; cost cuts planned
2014/01/30,NFL to let football fans create personalized online service
2014/01/30,Ericsson chief says he has no plans to leave
2014/01/31,Danish gov't takes fresh hits from DONG sale to Goldman
2014/01/31,"In India, would-be Microsoft CEO showed inquisitive streak"
2014/02/03,Web companies give first look at secret U.S. government data requests
2014/02/03,Web companies give first look at secret government data requests
2014/02/04,"New Microsoft CEO faces challenges in mobile, investor relations"
2014/02/04,"Microsoft hopes new, old leaders can rekindle magic"
2014/02/04,Microsoft founders recede into middle distance
2014/02/05,Google avoids fine with EU antitrust deal
2014/02/09,Flappy Bird creator says popular game will fly no more
2014/02/10,"Researchers uncover cyber spying campaign dubbed ""The Mask"""
2014/02/12,Microsoft denies global censorship of China-related searches
2014/02/12,Mozilla plans to sell ads in Firefox browser
2014/02/12,Nokia renews legal battle in India to move assets to Microsoft
2014/02/12,Supercell to launch new game after sales soar in 2013
2014/02/13,Microsoft Windows 8 lags predecessor in first-year sales
2014/02/13,Third of EU commissioners oppose Google antitrust deal: officials
2014/02/13,Hackers used previously unknown Internet Explorer flaw in new attacks
2014/02/15,Kerry offers support for Internet freedom in China
2014/02/15,"French aerospace group says website targeted, not directly attacked"
2014/02/18,"Sony sells 5.3 million Playstation consoles, exceeds full-year target"
2014/02/18,"Sony sells 5.3 mln Playstation consoles, exceeds full-year target"
2014/02/19,Hedge fund manager Griffin gives $150 million to Harvard
2014/02/20,Nokia considers buying Juniper to expand network unit: report
2014/02/20,Google draws rush of demand for new bond
2014/02/21,G Asset offers to buy majority stakes in Barnes & Noble or Nook
2014/02/21,"Google deal is no 'gentlemen's agreement', says EU antitrust chief"
2014/02/24,Nokia succumbs to Android appeal in low-cost phone battle
2014/02/24,"CANADA STOCKS-Energy, gold companies help lift TSX to near 3-year high"
2014/02/24,"Tie, tee or tiz? Operating systems also-rans seek to outsmart Google, Apple"
2014/02/24,"CANADA STOCKS-TSX nears 3-year high as energy, BlackBerry shares gain"
2014/02/25,Cloud storage firm Box taps ex-Symantec CEO for mobile security
2014/02/25,Zynga wins dismissal of fraud lawsuit linked to IPO
2014/03/03,Microsoft CEO appoints pollster Penn as chief strategy officer
2014/03/03,"Microsoft makes pollster Penn head of strategy, exact role unclear"
2014/03/03,"Google,Samsung ask China to limit Microsoft-Nokia deal: Bloomberg"
2014/03/03,"Google,Samsung ask China to limit Microsoft-Nokia deal-Bloomberg"
2014/03/03,Bill Gates reclaims top of Forbes billionaire list from Slim
2014/03/03,Zynga plans March soft launch for 3 key titles in mobile revamp
2014/03/04,U.S. engine maker backed by Bill Gates forms second China venture
2014/03/05,Icahn says eBay corporate governance worst ever: CNBC
2014/03/06,CORRECTED-U.S. engine maker backed by Bill Gates forms second China venture
2014/03/06,IBM China workers strike over terms in $2.3 billion Lenovo deal
2014/03/10,Microsoft counts on shooter game 'Titanfall' to fire up Xbox One sales
2014/03/13,Microsoft poised to fight back as iPad generation shuns Office
2014/03/13,"STXNEWS LATAM-Microsoft, Espírito Santo set up Brazil fund for start-ups"
2014/03/13,U.S. tech giants' offshore cash piles earn interest from government: report
2014/03/13,U.S. tech giants' offshore cash piles earn interest from govt-report
2014/03/14,Nokia considers options after losing Indian court appeal
2014/03/14,India court rejects Nokia appeal over asset transfer to Microsoft
2014/03/14,Indian court rejects Nokia appeal over asset transfer to Microsoft
2014/03/16,"Berkshire opposes dividend proposal; Buffett, Gates get pay rises"
2014/03/17,"As email threats multiply, funds pick up Proofpoint"
2014/03/17,Microsoft's CEO may unveil Office for iPad on March 27 -source
2014/03/17,Microsoft's CEO may unveil Office for iPad on March 27: source
2014/03/18,Wal-Mart to let shoppers exchange used videogames
2014/03/18,Microsoft shares flirt with dotcom-boom levels on iPad app report
2014/03/18,US STOCKS-Wall St rises again as Ukraine woes ease; tech leads
2014/03/18,Wall Street rises again as Ukraine woes ease; tech leads
2014/03/18,Wal-Mart entry into used videogames trade threatens GameStop
2014/03/18,GLOBAL MARKETS-Shares boosted as Ukraine-Russia concerns ease; yen pares gains
2014/03/19,Sony unveils prototype virtual reality headset for Playstation
2014/03/19,India's Karbonn Mobiles sees $1.3 bln rev in FY15 on smartphone boom
2014/03/19,Marketing start up rolls out mobile platform in emerging countries
2014/03/20,CORRECTED-UPDATE 1-Seagate chief Luczo leaves Microsoft board
2014/03/20,Seagate chief Luczo leaves Microsoft board
2014/03/21,Nokia protests against new $414 mln tax claim in India
2014/03/21,Nokia protests new $414 million tax claim in India
2014/03/24,Cisco joins cloud computing race with $1 bln plan: WSJ
2014/03/24,Cisco joins cloud computing race with $1 billion plan
2014/03/24,Nokia says now expects Devices sale to close in April
2014/03/24,Microsoft deal delay may mean more Nokia patent concessions
2014/03/25,Why it makes sense for Larry Page to donate his billions to Elon Musk
2014/03/25,"Nvidia shows off high-end game cards, cloud graphics offerings"
2014/03/26,"Americans take dim view of Comcast, Time Warner Cable deal"
2014/03/27,Microsoft CEO signals new course with Office for iPad
2014/03/27,"Microsoft unveils Office for Apple's iPad, as expected"
2014/03/27,GameStop shares fall as 2014 forecast disappoints
2014/03/27,GameStop forecast disappoints as competition intensifies
2014/03/28,China's Baidu defeats U.S. lawsuit over censored search results
2014/03/28,CORRECTED-Ford CEO Mulally's compensation in 2013 rose 10.7 pct
2014/03/28,Microsoft beefs up customer privacy policy
2014/03/31,Caterpillar's Swiss unit dodged $2.4 billion of U.S. taxes: Senate panel
2014/03/31,Caterpillar's Swiss unit dodged $2.4 bln of U.S. taxes -Senate panel
2014/03/31,"OkCupid urges boycott of Mozilla, cites CEO's gay marriage views"
2014/03/31,Microsoft's Nadella reshuffles senior ranks
2014/04/01,Caterpillar defends taxes attacked by U.S. Senate Democrat
2014/04/01,"Republicans defend Caterpillar, blast U.S. tax code at hearing"
2014/04/01,Intellectual Ventures defeats challenge to its patent business
2014/04/02,Amazon leaps into home entertainment fray with $99 Fire TV
2014/04/02,Donors commit $240 million to fight neglected tropical diseases
2014/04/02,Donors commit $240 mln to fight neglected tropical diseases
2014/04/02,"Microsoft says Windows will be free on phones, small tablets"
2014/04/03,"Apple, Pfizer, others form ""go slow"" U.S. patent lobby group"
2014/04/03,"Mozilla CEO resigns, opposition to gay marriage drew fire"
2014/04/04,Car-comparison website TrueCar files for IPO
2014/04/06,Bill Gates wants China to encourage wealthy Chinese to be more giving
2014/04/08,"Microsoft ends Windows XP support, hackers may be lurking"
2014/04/08,Nokia says gets Chinese approval to sell phone business to Microsoft
2014/04/08,Nokia wins Chinese approval for Microsoft deal
2014/04/09,Global PC shipments fall for 8th straight quarter
2014/04/09,Global PC shipments fall for eighth straight quarter
2014/04/11,Microsoft sued over browser miscue that led to $731 mln EU fine
2014/04/11,"As Internet shares break down, investors see value in old tech"
2014/04/11,Nokia offers voluntary retirement at Indian tax-dispute factory
2014/04/15,New CEO Nadella pushes data culture at Microsoft
2014/04/16,Capital One defeats patent lawsuit brought by Intellectual Ventures
2014/04/16,Wall Street fund managers buy Milwaukee Bucks basketball team
2014/04/16,Two incompatible gun ballot measures lead in Washington state
2014/04/16,Sony sells more than 7 million PlayStation 4 consoles
2014/04/16,URGENT-Sony sells 7 million Playstation consoles
2014/04/17,Microsoft's Xbox One sales cross 5 million
2014/04/17,REFILE--Microsoft's Xbox One sales cross 5 million
