Date,Title
2012/12/20,seoul shares slip as u.s. fiscal plan pulled; samsung elec falls
2012/12/20,"patent agency rejects apple ""pinch-to-zoom"" patent in initial ruling"
2012/12/20,samsung electronics completes talks for $3.9 billion u.s. chip expansion
2012/12/21,u.s. stock futures signal sharp drop on budget impasse
2012/12/21,technip consortium wins offshore platform deal
2012/12/23,"seoul shares tread water on worries about soft yen, u.s. economy"
2012/12/25,"seoul shares gain before ex-dividend date, end of year"
2012/12/25,samsung elec seeks u.s. sales ban on some ericsson products
2012/12/26,south korea president-elect urges chaebol think twice before layoffs
2012/12/26,south korean shares close flat in thin post-christmas trade
2012/12/26,samsung electronics seeks u.s. sales ban on some ericsson products
2012/12/27,fujitsu expects to miss pc sales goal on sluggish europe demand
2012/12/27,seoul shares crawl up in thin trade; automakers extend slide
2012/12/28,apple agrees to drop patent claims against new samsung phone
2012/12/28,seoul shares end 2012 up 9.4 pct; samsung elec near record high
2012/12/28,"seoul shares end higher, gain 9.4 percent in 2012"
2012/12/28,china tightens loophole on hiring temporary workers
2012/12/30,samsung heavy says $471 mln hydrocarbon storage vessel order cancelled
2013/1/1,corrected-lg elec starts taking pre-orders for oled tvs for feb delivery
2013/1/1,"asia fuel oil-s.korea's wp buys 60,000 t for jan"
2013/1/1,"seoul shares climb to near 9-month high; samsung, lg elec rally"
2013/1/1,"seoul shares kick off year above 2,010-mark, samsung elec soars"
2013/1/2,fiscal deal lifts seoul shares to 9-month high; samsung at peak
2013/1/2,"seoul shares at 9-month high, samsung elec hits record high"
2013/1/2,lg elec starts taking orders for next-generation tvs
2013/1/4,"us stocks-data helps pace wall st higher, but apple drags"
2013/1/4,us stocks-wall st inches up after data; apple extends fall
2013/1/4,"seoul shares retreat to just above 2,010 mark; samsung elec slips"
2013/1/6,s. korea's lg group announces record investment plan for 2013
2013/1/6,seoul shares fall on profit-taking ahead of earnings season
2013/1/7,associated press starts ads on twitter with samsung as sponsor
2013/1/7,"samsung sees fourth quarter profit at $8.3 billion on note sales, components"
2013/1/7,analysis: apple bid for samsung sales ban faces skeptical court
2013/1/7,seoul shares dip as samsung profit guidance underwhelms
2013/1/7,"huawei challenges samsung, apple with big-screen phones"
2013/1/8,seoul shares edge up as caution rules in earnings season
2013/1/8,seoul shares end down; samsung elec falls despite record profit
2013/1/8,"samsung, lg unveil super-thin, curved televisions"
2013/1/8,"panasonic considers headcount savings, asset sales in revival plan"
2013/1/8,"panasonic, in one-upmanship, unveils biggest oled tv"
2013/1/8,u.s. stock index futures signal lower wall st open
2013/1/9,samsung seeks broader chip base as apple cuts loose
2013/1/9,text-fitch: low-end iphone may trim samsung's market lead and margins
2013/1/9,samsung heavy aims for 48 pct jump in annual orders to $14.2 bln
2013/1/9,seoul shares slip as caution rules before q4 earnings results
2013/1/9,seoul shares fall for fifth day on q4 earnings concerns
2013/1/9,global contest seeks energy-efficient computer monitors
2013/1/10,apple's tim cook meets with china mobile chairman in beijing
2013/1/10,seoul shares gain after strong china trade data
2013/1/10,seoul shares extend gains on optimism from china data
2013/1/13,htc seeks myanmar edge with local font phones
2013/1/14,samsung urges u.s. court to keep allowing galaxy phone sales
2013/1/14,samsung urges us court to keep allowing galaxy phone sales
2013/1/14,stocks news europe-socgen adds abb and nokia to premium list
2013/1/14,rim shares jump ahead of blackberry 10 launch
2013/1/14,apple shares fall on reports of cuts to iphone parts orders
2013/1/15,seoul shares hit nearly 3-week low as apple suppliers weigh
2013/1/16,samsung galaxy tablets do not infringe apple design: dutch court
2013/1/16,samsung galaxy tablets do not infringe apple design -dutch court
2013/1/16,iraqi approves samsung's $879 million oilfield contract: government
2013/1/16,iraqi approves samsung's $879 mln oilfield contract-govt
2013/1/17,seoul shares inch down as samsung elec slides for third session
2013/1/17,sony ceo says aims to expand tv sales from 2014
2013/1/17,finmeccanica sets jan. 23 deadline for ansaldoenergia bids-source
2013/1/17,finmeccanica sets january 23 deadline for ansaldoenergia bids: source
2013/1/17,asml warns of flat 2013 sales as pc demand stalls
2013/1/18,intel may have little choice in big manufacturing bet
2013/1/18,"in smartphone wars, apple stalks the elusive injunction"
2013/1/18,exclusive: japan's sharp cuts ipad screen output
2013/1/18,"seoul shares gain on optimism from firm china, u.s. data"
2013/1/20,seoul shares fall as exporters slide on weak yen with boj action eyed
2013/1/21,seoul shares flat as market awaits boj policy decision
2013/1/21,seoul shares close nearly flat; institutional buying offsets weak yen
2013/1/21,"smart refrigerator runs apps for shopping lists, recipes"
2013/1/22,"seoul shares gain after rise in yen, wall street highs"
2013/1/23,us itc remands part of apple's patent complaint against samsung
2013/1/23,seoul shares pare losses on strong china pmi data
2013/1/23,"u.s. panel approves duties on washers from mexico, south korea"
2013/1/23,apple finally succumbs to uncreative destruction
2013/1/24,samsung may cut expenses as apple shops elsewhere for chips
2013/1/24,samsung sees smartphone market shrinking shrinking in first-quarter
2013/1/24,samsung may cut capex as apple shops elsewhere for chips
2013/1/24,seoul shares edge down; samsung meets forecasts
2013/1/24,samsung electronics sold 63 million smartphones in fourth quarter: report
2013/1/24,samsung electronics sold 63 million smartphones in q4: report
2013/1/24,samsung electronics expects global pc market to shrink 5 percent in 2013
2013/1/24,seoul shares drop; samsung elec drops on sour sentiment
2013/1/24,samsung elec expects global pc market to shrink 5 pct in 2013
2013/1/24,apple shares slide by most in over four years on disappointing iphone sales
2013/1/24,samsung sees q1 smartphone market shrinking vs q4
2013/1/24,seoul shares fall as hyundai profit drop weighs
2013/1/24,nokia axes dividend to save cash for lumia push
2013/1/24,seoul shares seen up on u.s. data; samsung elec reports record profit
2013/1/25,samsung puts lid on capex for the first time since financial crisis
2013/1/25,"seoul shares drop on foreign selloff; samsung elec, autos weigh"
2013/1/25,"exclusive: samsung total strikes iran oil deal, lured by cheap fuel: sources"
2013/1/25,"european factors to watch -shares to fall, focus on tech stocks"
2013/1/25,u.s. stock index futures signal mixed wall st open
2013/1/25,global markets-asian shares down; seoul hit by weak techs but nikkei surges
2013/1/28,seoul shares rise after 4-session retreat; samsung elec gains
2013/1/28,u.s. plays down purchase of iran oil by company in south korea
2013/1/28,seoul shares slide on weak yen; samsung elec at 10-week low
2013/1/28,u.s. plays down purchase of iran oil by company in s. korea
2013/1/28,outokumpu proposes former nokia leader as chairman
2013/1/28,refile-u.s. plays down purchase of iran oil by company in s. korea
2013/1/28,"s.korean shares extend losses on earnings worries, foreign selloff"
2013/1/28,"seoul shares gain after recent slide; auto, tech sectors lead"
2013/1/29,gorilla glass helps corning beat street estimates
2013/1/29,"seoul shares end up after 4 days of losses; techs, autos rise"
2013/1/29,"seoul shares lifted on bargain-hunting; auto, tech shares lead"
2013/1/29,refile-u.s. court rejects apple's bid to raise damages in samsung case
2013/1/30,u.s. court rejects apple's bid to raise damages in samsung case
2013/1/30,seoul shares end up after choppy trade; samsung elec gains
2013/1/30,eu may challenge more firms over patent lawsuits-almunia
2013/1/30,"seoul shares end up on pension fund, institutional demand"
2013/1/30,stmicro says may need $500 million to leave st-ericsson
2013/1/30,lg electronics misses forecasts as tv profits tumble
2013/1/30,analysis: the funds that saw apple's decline coming
2013/1/30,zte sharpens focus on high-end smartphones to boost margins
2013/1/30,china's lenovo sets sights overseas in smartphone push
2013/1/31,appeals court rejects apple bid to overturn sales-ban denial
2013/1/31,"audio company audience sees fast growth, even with less apple"
2013/1/31,"corrected-update 1-audio company audience sees fast growth, even with less apple"
2013/2/1,samsung electronics chairman wins $4 billion court feud over family fortune
2013/2/1,samsung elec chairman wins $4 bln court feud over family fortune
2013/2/1,apple edges out samsung for mobile phone sales lead in fourth quarter
2013/2/1,apple pips samsung for mobile phone sales lead in fourth quarter
2013/2/4,htc plans cheaper phones for china as revenue sags
2013/2/4,htc sees q1 revenue flat to 17 pct lower vs q4
2013/2/4,"seoul shares fall for fourth day, banks and builders struggle"
2013/2/4,seoul shares open down as won strength hurts exporters
2013/2/5,samsung engineering says wins $880 million order in iraq
2013/2/6,triquint forecasts first quarter results below estimates; shares fall
2013/2/6,smartphone demand boosts chipmaker wolfson
2013/2/6,seoul shares edge up from 2-mth low after five days of falls
2013/2/7,judge narrows google patent suit against microsoft
2013/2/8,"seoul shares snap 6-day loss on china data, weaker won"
2013/2/11,seoul shares tread water in thin trade; samsung elec gains
2013/2/12,seoul shares gain as investors eye currency moves
2013/2/12,seoul shares rebound as exporters bullish on firmer yen
2013/2/12,mobile phone maker nokia expands budget asha line-up
2013/2/13,"lg says oled tv pre-orders top 100, eyes 15 pct rise in 2013 tv sales"
2013/2/13,"lg says oled tv pre-orders top 100, eyes 15 percent rise in 2013 tv sales"
2013/2/13,worldwide mobile phone sales fell in 2012: gartner
2013/2/13,applied materials forecasts strong quarter as orders pick up
2013/2/14,apple's search technology lawsuit against samsung may go on hold
2013/2/14,corrected-u.s.-based inventors lead world in nanotechnology patents -study
2013/2/14,u.s.-based inventors lead world in nanotechnology patents: study
2013/2/17,seoul shares tread water as yen slides after g20 meeting
2013/2/17,seoul shares likely to fall; investors keep eye on yen after g20
2013/2/18,"seoul shares rise on foreign demand, auto shares rebound"
2013/2/19,seoul shares hit one-month high on german data; tech gains
2013/2/20,seoul shares take breather after fed minutes; steelmakers lose
2013/2/21,south korean shares end 6-day gain on selloff by institutions
2013/2/24,seoul shares seen climbing as new president takes office
2013/2/24,seoul shares steadier as new president takes office
2013/2/24,samsung to unveil its next galaxy s smartphone on apple's turf
2013/2/25,intel debuts new smartphone chip as mobile market consolidates
2013/2/25,nokia siemens networks aims for no.2 slot in u.s. market
2013/2/25,nokia strengthens basic range with 15 euro phone
2013/2/25,nokia strengthens basic line-up with 15-euro phone
2013/2/26,seoul shares climb after bernanke defends easing policy
2013/2/26,seoul shares fall to one-week low; samsung life sags
2013/2/27,seoul shares gain for 2nd session on fed commitment to stimulus
2013/2/27,chinese may have edge in emerging market dash for smartphones
2013/2/27,seoul shares rise for 2nd session; samsung elec gains
2013/2/28,samsung electronics says loses a japan patent lawsuit to apple
2013/2/28,micron says moves closer to elpida deal
2013/2/28,samsung elec says loses a japan patent lawsuit to apple
2013/2/28,"sony sells tokyo building for $1.2 billion, year's second office sale"
2013/3/1,"judge cuts apple award vs samsung, sets new damages trial"
2013/3/1,judge throws out part of apple patent award against samsung
2013/3/3,samsung electronics shares rise after apple award nearly halved
2013/3/4,seoul shares rebound on support for continued u.s. monetary easing
2013/3/4,jobs protesters break into iraq's west qurna-2 oilfield
2013/3/5,"samsung set to give sharp $110 million lifeline, shares soar"
2013/3/5,seoul shares rise as wall st stokes risk appetite; autos weigh
2013/3/5,"nikkei rises to new 4-1/2 year high; exporters, real estates lead"
2013/3/6,samsung heavy says $2.4 bln order for four vessels cancelled
2013/3/6,"seoul shares slip on profit-taking, risk and currency moves"
2013/3/6,samsung gets a foot in at key apple supplier sharp with $110 million investment
2013/3/6,sony aims to triple india mobile phone sales in year to march 2014
2013/3/6,"nikkei sets new 4-1/2 year high near 12,000; domestic plays lead"
2013/3/7,sharp may seek fresh equity financing after samsung deal: sources
2013/3/7,samsung loses latest apple patent suit in uk
2013/3/7,samsung's sharp equity deal reveals pressures as display unit lags
2013/3/7,refile-samsung's sharp equity deal reveals pressures as display unit lags
2013/3/7,seoul shares slide on profit-taking; samsung elec weighs
2013/3/7,seoul shares open nearly flat; samsung elec extends losses
2013/3/7,corrected-sharp may seek fresh equity financing after samsung deal -sources
2013/3/7,atmel cfo expects touchscreens to fuel growth in 2013
2013/3/7,china smartphone shipments to rise to 460 million by 2017: idc
2013/3/7,china smartphone shipments to rise to 460 million by 2017-idc
2013/3/8,u.s. judge will not suspend apple siri patent case vs. samsung
2013/3/8,hon hai won't invest in sharp by march 26 deadline: media
2013/3/8,hon hai won't invest in sharp by march 26 deadline -media
2013/3/10,"seoul shares fall; samsung elec, hyundai motor extend losses"
2013/3/11,"seoul shares edge down as weaker yen, north korea weigh"
2013/3/12,"stmicro, ericsson find no takers for mobile chip unit-report"
2013/3/12,"seoul shares hit 3-week-low as weaker yen, north korea weigh"
2013/3/12,apple has 25 percent chance of missing outlook: analyst
2013/3/12,apple has 25 pct chance of missing outlook: analyst
2013/3/13,sharp rejects samsung offer to buy copier business
2013/3/13,"at galaxy unveiling, samsung will have insurance plan in back pocket"
2013/3/13,"corrected-seoul shares eke out gains, led by samsung electronics"
2013/3/13,google's pichai replaces rubin at android's helm
2013/3/13,seoul shares hit 3-wk low after c.bank rate decision disappoints
2013/3/13,nikkei seen boxed in range; boj nominees confirmation eyed
2013/3/14,samsung stock falls after new s4 launch
2013/3/14,u.s. stock index futures point to higher wall st open
2013/3/14,"blackberry plans security feature for android, iphone"
2013/3/15,seoul shares end lower as foreigners sell most in 1-1/2 years
2013/3/15,radio frequency chip makers tune in to smartphone race
2013/3/15,seoul shares fall near-one month low but hyundai rallies
2013/3/15,samsung galaxy s4 blitz may prompt apple rethink
2013/3/17,seoul shares lower on cyprus; samsung elec extends loss
2013/3/18,"stmicro, ericsson split mobile chip unit, 1,600 jobs go"
2013/3/18,south korean shares rebound on bargain-hunting after cyprus scare
2013/3/18,"s.korean shares extend losses on foreign selling, cyprus woes"
2013/3/19,"samsung working on wristwatch, joins apple: source"
2013/3/19,euronav sells ship to samsung for $54 mln
2013/3/19,samsung heavy cancels $850-mln order for 5 container ships
2013/3/19,"seoul shares ease on euro zone concerns, samsung elec falls"
2013/3/19,seoul shares ease as large caps slip on weak yen worries
2013/3/19,"seoul shares end up, bounce from 1-mth low as cyprus woes recede"
2013/3/20,ericsson confident of victory in patent spat with samsung
2013/3/20,software co. intertrust accuses apple of infringing patents
2013/3/20,"seoul shares sink to 1-month low on foreign selling, server outage scare"
2013/3/22,blackberry faces crucial test with u.s. launch of z10
2013/3/22,htc promises widespread launch of htc one by end of april
2013/3/24,seoul shares gain as risk appetite recovers with cyprus deal
2013/3/25,"seoul shares rise after cyprus deal, samsung elec rebounds"
2013/3/25,seoul shares open flat as cyprus deal sparks worries
2013/3/25,seoul shares end up on institutional buying after cyprus deal
2013/3/26,ericsson sues indian handset maker for patent infringement
2013/3/26,seoul shares gain on strong u.s. economic data
2013/3/27,"south korean shares gain for third day as autos, utilities rebound"
2013/3/28,"seoul shares end flat, hopes for extra budget lend support"
2013/3/28,"s.korea shares rise on currency moves, optimism over stimulus plans"
2013/3/28,japan's panasonic targets $3.7 bln in op profit by fy 2015
2013/3/29,"seoul shares rise on stimulus expectations, currency moves"
2013/4/2,india press-banks sell united spirits shares to recover kingfisher air debt: dna
2013/4/3,seoul shares fall for 3rd day as tensions with n.korea rise
2013/4/4,"samsung elec estimates q1 profit at $7.7 bln, up 53 pct"
2013/4/4,"s.korea shares hit 2-month-low as n.korea, boj weigh"
2013/4/4,corrected-s.korea's samsung heavy wins $895 million order from nigeria
2013/4/5,"seoul shares skid as foreigners dump holdings due to boj, n.korea"
2013/4/5,juez de itc dice que samsung infringió parte clave de patente de apple
2013/4/7,seoul shares slip to four-month lows on foreign jitters
2013/4/9,panasonic executive says europe consumer sales hold up
2013/4/12,seoul shares fall as shipbuilders sink on earnings jitters
2013/4/12,seoul shares tumble as shipbuilders sink on earnings jitters
2013/4/14,ahead of the curve: but bendable screens still seek breakthrough
2013/4/14,s.korea's samsung heavy wins $409 mln order for two lng vessels
2013/4/15,s.korea's samsung heavy wins $574 mln order from csav
2013/4/15,"seoul shares fall on china growth worries, weak q1 outlook"
2013/4/15,seoul shares slide to near 5-month lows on china growth worries
2013/4/16,seoul shares erase losses as planned extra budget aids bargain-hunting
2013/4/16,"seadrill gets $662 mln, 3-yr contract for new drillship"
2013/4/16,seoul shares rise as wall st gains bolster sentiment
2013/4/17,samsung says considers hynix chips for its mobile products
2013/4/17,"seoul shares inch up on strong daelim industrial results, domestic buying"
2013/4/17,brazil launches 4g wireless service with few smartphone options
2013/4/17,"nokia to trim loss as lumia sales pick up, nsn turns a profit"
2013/4/18,"cypress semiconductor reports a profit, shares up"
2013/4/18,seoul shares seen down as earnings weigh on techs
2013/4/19,seoul shares rise on bargain-hunting; auto shares slide
2013/4/22,"seoul shares dip after china pmi, industrials struggle"
2013/4/22,lg display logs small profit as apple orders slow
2013/4/22,"south korean shares gain most in a month, techs rebound on earnings hopes"
2013/4/22,slowdown in apple orders weighs on lg display's first-quarter profit
2013/4/23,seoul shares at 1-week high after hynix reports upbeat results
2013/4/23,sk hynix q1 beats forecasts as chip prices soar
2013/4/23,"seoul shares slip on weak china data, yen slump"
2013/4/24,samsung's new galaxy s4 hits supply snags in united states
2013/4/24,"samsung's galaxy s4 is a good phone, not a great one: reviewers"
2013/4/24,"analysts cut apple targets on profit decline, soft outlook"
2013/4/24,"refile-analysts cut apple targets on profit decline, soft outlook"
2013/4/24,seoul shares seen up on upbeat q1 gdp but weak yen concerns may cap market
2013/4/25,samsung says no component shortages with galaxy s4
2013/4/25,samsung's new galaxy s4 hits supply snags in u.s.
2013/4/25,samsung electronics q1 profit jumps ahead of galaxy s4 debut
2013/4/25,samsung sells 69.4 mln smartphones in q1 for 33 pct share-report
2013/4/25,samsung sells 69.4 million smartphones in first quarter for 33 percent share: report
2013/4/25,synaptics forecasts upbeat quarter on samsung galaxy s4 win
2013/4/25,"seoul shares pause from week's rebound, but shipbuilders surge"
2013/4/25,synaptics profit rises three fold
2013/4/26,microsoft gets upper hand in first google patent trial
2013/4/26,samsung takes more smartphone market share from apple
2013/4/29,"seoul shares open up on u.s. housing data, italy progress"
2013/4/30,judge sets new trial dates in apple vs. samsung patent battle
2013/4/30,judge sets new trial dates in apple vs samsung patent battle
2013/5/1,"pentagon may soon clear use of apple, samsung, blackberry devices"
2013/5/1,"seoul shares flat; s.korea budget approval, ecb meeting lend support"
2013/5/2,"samsung, blackberry devices cleared for use on u.s. defense networks"
2013/5/2,audience revenue rises on higher demand from key customers
2013/5/2,htc expects q2 revenue to jump 63.6 pct
2013/5/2,blackberry devices approved for use on department of defense
2013/5/2,blackberry devices approved for use on u.s. department of defense
2013/5/2,microsoft goes mainstream to win phone share
2013/5/3,patent claims cause companies to exit business lines: study
2013/5/3,"blackberry q10 sells strongly in canada, britain: analyst"
2013/5/6,"south korean shares end lower on profit-taking in autos, tech"
2013/5/6,s.korea shares turn lower as automakers lose ground
2013/5/7,"windows 8 hits 100 million sales, tweaks for mini-tablets in works"
2013/5/7,south korea shares end lower as automakers lose ground
2013/5/7,nokia investors tell ceo their patience running thin
2013/5/8,japan's toshiba sees 34 percent jump in profit in fy 2013/14
2013/5/8,toshiba says demand for memory chips still strong in q1
2013/5/8,sandisk ceo sees extended stability in nand flash market
2013/5/9,nokia pushes $99 internet phone in market share battle
2013/5/9,sony sees smartphone sales rising to 42 mln this year
2013/5/9,sony sees smartphone sales rising to 42 million this year
2013/5/10,"samsung galaxy s4: size matters, but isn’t everything"
2013/5/10,s.korea's doosan decides against bid for novaled ag
2013/5/10,south korean shares fall as weaker yen slams exporters
2013/5/13,sharp to seek samsung edge for survival as apple sales lose steam
2013/5/13,"seoul shares end firmer, lifted by telcos; shipyards weigh"
2013/5/13,seoul shares end firm lifted by telcos; shipyards weigh
2013/5/14,gdf suez wins contract to build uruguay lng plant -source
2013/5/14,blackberry unveils new mid-tier smartphone
2013/5/14,nokia unveils new metal-body lumia smartphone
2013/5/15,google says 900 mln android mobile devices activated
2013/5/16,"banks, exporters lead gains in south korean shares; shipyards fall"
2013/5/22,"sony cuts sales target for cameras, smartphones for 2014-15"
2013/5/22,"seoul shares slip amid fed worries, defensives shine"
2013/5/23,"seoul shares drop 1.2 pct; nikkei, china pmi spark investor jitters"
2013/5/23,u.n. investigator seeks world moratorium on 'killer robots'
2013/5/23,"u.n. investigator seeks world moratorium on ""killer robots"""
2013/5/26,europe investigates apple's iphone tactics: ft
2013/5/27,eu quizzes telcos on apple sales tactics against rivals
2013/5/29,"seoul shares sail past 2,000-mark on foreign, pension funds demand"
2013/5/29,"seoul shares rebound from early slip, autos gain on firmer yen"
2013/5/29,motorola hits comeback trail with new u.s.-made phone
2013/5/29,korea hot stocks-samsung sdi shares jump on nuclear reactor shutdown
2013/5/29,avago forecasts strong third quarter revenue on smartphone demand
2013/5/30,intel scores major win in new samsung galaxy tablet: source
2013/5/30,intel scores major win in new samsung galaxy tablet -source
2013/5/30,samsung unveils galaxy s4 mini phone to target mid-tier market
2013/5/31,south korea's samsung techwin wins $537 million order from general electric
2013/5/31,seoul shares rise as fed stimulus worries ease; autos firm
2013/5/31,s.korea's samsung techwin wins $537 mln order from general electric
2013/6/3,fidelity contrafund cut apple stake by 9 percent in april
2013/6/3,arm unveils new processor for mid-range mobile devices
2013/6/3,ericsson sees smartphone subscriptions rising to 4.5 bln by 2018
2013/6/3,samsung unveils first android tablet using intel chip
2013/6/4,"u.s. agency: apple infringes samsung patent on older iphones, ipads"
2013/6/4,intel sees tablet-chip efforts paying off this year
2013/6/5,dubai's arabtec says project wins to boost 2013 earnings
2013/6/5,blackberry says majority of top u.s. firms testing its new devices
2013/6/5,u.s. prosecutors push for 'kill switch' to prevent smartphone thefts
2013/6/5,prosecutors push for 'kill switch' to prevent smartphone thefts
2013/6/5,apple patent case exposes trade arbiter’s flaws
2013/6/6,samsung elec shares hit 7-week low on worries of slowing growth
2013/6/6,seoul shares retreat; samsung electronics drops more than 3 pct
2013/6/7,micron deal for elpida memory appears to clear legal hurdle
2013/6/7,"canada stocks-tsx may open higher after u.s., canada jobs data"
2013/6/7,seoul shares see largest slide in 11 months; samsung elec dives 6 pct
2013/6/7,samsung electronics loses $12 billion market value on smartphone worries
2013/6/9,"seoul shares may bounce after sharp fall, eyes on samsung elec"
2013/6/9,"seoul shares open higher, samsung elec continues fall"
2013/6/9,seoul shares edge up as samsung electronics recovers
2013/6/10,s.korean shares turn lower as samsung elec extends slump
2013/6/10,samsung heavy wins $516 mln ship order from europe
2013/6/10,"seoul shares end up 0.5 pct lifted by techs, but samsung slips"
2013/6/10,samsung electronics drops 3 percent on mobile growth worries
2013/6/10,how huawei can dial down the fear factor
2013/6/10,s.korea's hyundai rotem wins approval for ipo
2013/6/11,seoul shares fall on global equities jitters over boj tactics
2013/6/11,s.korea's samsung heavy wins $1.3 bln order from statoil
2013/6/11,seoul shares fall 0.6 pct as samsung elec slides
2013/6/11,south korea's samsung heavy wins $1.3 billion order from statoil
2013/6/11,korea hot stocks-kepco e&c tumbles amid order worries
2013/6/12,refile-south korean shares end lower on fear of c.banks winding down stimulus
2013/6/12,seoul shares end lower on foreign selling; samsung elec slips
2013/6/12,samsung heavy's nigerian unit wins $3 bln vessel order
2013/6/12,samsung opens new r&d facility in nokia's backyard
2013/6/13,seoul shares end at 7-month low on foreign selling
2013/6/13,"seoul shares rebound after sharp selloff, sentiment still fragile"
2013/6/13,u.s. officials push cellphone makers to add theft deterrents
2013/6/14,seoul shares end up in cautious rebound; samsung elec gains
2013/6/16,samsung analysts ask hard questions as s4 marketing charm wears off
2013/6/17,seoul shares may edge up in cautious trade ahead of fed
2013/6/17,s.korea shares slip amid fed stimulus worries; samsung elec dips
2013/6/18,huawei launches world's slimmest smartphone
2013/6/18,"seoul shares rise 0.9 pct as autos, techs fuel gains"
2013/6/19,"seoul shares slide on foreign selling, techs"
2013/6/19,seoul shares hit 7-mth low after fed comments
2013/6/19,"seoul shares slip on foreign selling, techs as fed awaited"
2013/6/20,seoul shares seen deepening losses as fed plans hit global equities
2013/6/20,korea hot stocks-posco hits 4-year-low on china growth jitters
2013/6/20,"seoul shares end near 11-month low; china outlook, fed weigh"
2013/6/20,"seoul shares slump to fresh 11-mth low, samsung elec tumbles"
2013/6/20,"sgl, samsung set up carbon fibre composites joint venture"
2013/6/21,billboard chart won't count jay z sales from samsung album deal
2013/6/21,spreadtrum gets $1.38 billion buyout offer from china's tsinghua holdings
2013/6/25,chipmaker synaptics raises revenue outlook for current quarter
2013/6/26,"s.korean shares extend gains on samsung elec, foreign buying"
2013/6/27,"seoul shares gain 2.9 pct, buoyed by samsung elec, foreign buying"
2013/6/27,s.korean shares rebound for 2nd day on renewed foreign interest
2013/6/28,"south korea shares end up on foreign buying, easing fed jitters"
2013/6/28,"intel's new ceo focused on mobile chips, cautious on tv"
2013/6/28,seoul shares end up 1.6 pct fuelled by foreign buying
2013/7/1,samsung heavy wins $718 mln order for semi-submersible rig
2013/7/1,"seoul shares see limited gains, sk hynix tumbles"
2013/7/1,best buy shares rise after credit suisse cheers turnaround efforts
2013/7/3,samsung electronics acquires tv dvr start-up boxee
2013/7/4,"samsung estimates second-quarter profit at record high, misses forecast"
2013/7/4,"samsung electric estimates q2 profit at record high, misses forecast"
2013/7/4,refile-south korea shares trim gains as samsung elec misses estimates
2013/7/5,"s.korea won edges down, tracking stocks' weak lead"
2013/7/5,south korea shares end down 0.3 pct as samsung elec sags
2013/7/7,"seoul shares dip as asiana airlines, samsung elec tumble"
2013/7/8,"seoul shares end down 0.9 pct weighed by samsung elec, asiana"
2013/7/9,"ceo says blackberry on right path, open to all options"
2013/7/9,"seoul shares rise 0.7 pct; tech, auto heavyweights gain"
2013/7/10,"seoul shares fall on china growth worries, foreign selling"
2013/7/11,seoul shares extend gains to more than 2.5 pct
2013/7/11,nokia unveils new lumia smartphone with 41-megapixel camera
2013/7/11,"seoul shares end at 3-wk closing high, samsung elec jumps"
2013/7/11,samsung electronics shares extend gains to 4 pct
2013/7/14,s.korea's samsung heavy wins $1 bln order for 2 drillships
2013/7/14,s.korea export boom to asean may be less than meets the eye
2013/7/15,"seoul shares end up 0.3 pct helped by china gdp, shipyards"
2013/7/15,s.korea won edges higher on offshore dollar-selling
2013/7/15,seoul shares slip in cautious mood; solar energy stocks rally
2013/7/16,german tv maker loewe applies for protection from creditors
2013/7/17,s.korean shares hit 1-mth closing high as large caps rally
2013/7/17,seoul shares retreat from 1-month high; samsung elec dips
2013/7/18,nokia sells fewer handsets than expected in q2
2013/7/18,seoul shares slip 0.6 pct as techs weigh; kepco rallies
2013/7/18,apple supplier lg display seeks to broaden smartphone client base
2013/7/18,lg display q2 profit up as firm tv panel prices mask weaker apple orders
2013/7/18,sharp aims to raise $1 billion from share sales by end-sept: kyodo
2013/7/18,weak sales to pc makers weigh on fairchild semi outlook
2013/7/19,seadrill wins $150 mln chevron deal for new drillship
2013/7/21,seoul shares gain 0.7 pct on china optimism; techs lead
2013/7/22,seoul shares end up 0.5 pct as shipyards rally; autos drag
2013/7/22,seoul shares gain 1 pct as large caps rally; posco climbs
2013/7/23,"for the mobile internet, tomorrow belongs to asia"
2013/7/23,broadcom's third-quarter outlook adds to smartphone jitters
2013/7/23,nokia unveils bigger-screen version of low-price lumia
2013/7/23,seoul shares hit near 6-wk closing high; large caps rally
2013/7/24,licensing demand helps chip designer arm beat expectations
2013/7/24,lg elec second-quarter profit dips on weak tv recovery; sets smartphone sales record
2013/7/24,lg elec q2 profit dips on weak tv recovery; sets smartphone sales record
2013/7/24,"apple wobbles in china as rivals offer more, for less"
2013/7/25,samsung sees smartphone asp down in q3 due to cheaper models
2013/7/25,samsung sees smartphone asp down in third-quarter due to cheaper models
2013/7/25,"samsung sells 76 mln smartphones in q2, boosting market share-report"
2013/7/25,"samsung sells 76 million smartphones in second quarter, boosting market share: report"
2013/7/25,"seoul shares seen flat, investors look to earnings for direction"
2013/7/25,disappointing mobile growth takes shine off samsung elec q2 profit record
2013/7/25,disappointing mobile growth takes shine off samsung electronics second-quarter profit record
2013/7/25,apple asks obama to take a stand on injunctions and essential patents
2013/7/25,blackberry lays off 250 employees in latest round of cuts
2013/7/26,insight: how samsung is beating apple in china
2013/7/26,seoul shares close steady; samsung elec eases after results
2013/7/26,insight-how samsung is beating apple in china
2013/7/29,"seoul shares edge up on autos; techs, telcos ease"
2013/7/29,"seoul shares dip 0.6 pct amid caution, techs weigh"
